abn,cn,agency,category,period,value
35607821072,CN3614104-A1,Department of Health,Temporary personnel services,29-Jul-2019 to 20-Mar-2020,"$106,937.41"
35607821072,CN3653176,Department of Health,Temporary personnel services,13-Jan-2020 to 31-Dec-2020,"$163,554.60"
35607821072,CN3653174,Department of Health,Temporary personnel services,13-Jan-2020 to 24-Dec-2020,"$98,656.97"
35607821072,CN3650423,NDIS Quality and Safeguards Commission,Temporary personnel services,13-Jan-2020 to 30-Jun-2020,"$57,505.50"
35607821072,CN3594873-A1,Bureau of Meteorology,Temporary personnel services,1-Jul-2019 to 31-Mar-2020,"$201,668.28"
35607821072,CN3630246-A1,"Department of Employment, Skills, Small and Family Business",Personnel recruitment,25-Sep-2019 to 26-Nov-2019,"$31,505.26"
35607821072,CN3650584,Department of Health,Temporary personnel services,6-Jan-2020 to 24-Dec-2020,"$150,406.25"
35607821072,CN3647207,Department of Social Services,Temporary personnel services,2-Jan-2020 to 2-Jul-2020,"$127,512.92"
35607821072,CN3610751-A1,Department of Foreign Affairs and Trade,Data services,1-Jul-2019 to 30-Jun-2020,"$75,715.66"
35607821072,CN3648141,Department of Health,Temporary personnel services,2-Jan-2020 to 31-Mar-2020,"$31,426.00"
35607821072,CN3630243-A1,National Indigenous Australians Agency,Temporary personnel services,21-Aug-2019 to 30-Apr-2020,"$98,400.00"
35607821072,CN3647507,Department of Veterans' Affairs,Computer services,1-Jul-2019 to 30-Jun-2020,"$68,089.73"
35607821072,CN3647506,Department of Veterans' Affairs,Temporary personnel services,2-Sep-2019 to 30-Jun-2020,"$58,835.21"
35607821072,CN3647505,Department of Veterans' Affairs,Temporary personnel services,4-Sep-2019 to 30-Jun-2020,"$58,835.21"
35607821072,CN3647026,National Indigenous Australians Agency,Temporary personnel services,8-May-2019 to 30-Jun-2020,"$91,500.00"
35607821072,CN3646896,Department of Health,Temporary personnel services,12-Dec-2019 to 12-Mar-2020,"$35,000.00"
35607821072,CN3646144,Department of Finance,Computer services,25-Nov-2019 to 30-Jun-2020,"$67,347.00"
35607821072,CN3645964,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,24-Dec-2019 to 31-Mar-2020,"$32,500.00"
35607821072,CN3645777,Department of Veterans' Affairs,Temporary personnel services,1-Jul-2019 to 30-Jun-2020,"$65,000.00"
35607821072,CN3645741,National Indigenous Australians Agency,Temporary personnel services,28-Oct-2019 to 14-Feb-2020,"$54,803.00"
35607821072,CN3645242,Department of Health,Temporary personnel services,4-Dec-2019 to 4-Dec-2020,"$166,065.57"
35607821072,CN3645035,Department of Defence,Temporary personnel services,2-Dec-2019 to 30-Apr-2020,"$42,855.45"
35607821072,CN3644941,"Department of Agriculture, Water and the Environment",Temporary personnel services,3-Dec-2019 to 25-Jun-2020,"$70,323.75"
35607821072,CN3644663,Department of Health,Temporary personnel services,3-Dec-2019 to 3-Dec-2021,"$327,360.00"
35607821072,CN3644361,Department of Health,Temporary personnel services,2-Dec-2019 to 30-Jun-2020,"$107,714.22"
35607821072,CN3643764,Department of Health,Temporary personnel services,28-Nov-2019 to 26-Nov-2021,"$300,771.90"
35607821072,CN3643101,Department of Health,Temporary personnel services,2-Dec-2019 to 30-Jun-2020,"$97,318.00"
35607821072,CN3623747-A1,NDIS Quality and Safeguards Commission,Temporary personnel services,2-Sep-2019 to 1-Nov-2019,"$25,569.25"
35607821072,CN3643002,Australian Competition and Consumer Commission,Temporary personnel services,15-Nov-2019 to 15-Mar-2020,"$40,000.00"
35607821072,CN3642001,Department of Health,Temporary personnel services,21-Nov-2019 to 30-Jun-2020,"$81,899.58"
35607821072,CN3641369,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,31-Dec-2019 to 31-Mar-2020,"$47,000.00"
35607821072,CN3640026,Department of Health,Temporary personnel services,13-Nov-2019 to 30-Jun-2020,"$73,939.00"
35607821072,CN3640022,Department of Health,Temporary personnel services,12-Nov-2019 to 31-Jan-2020,"$24,753.30"
35607821072,CN3639495,National Indigenous Australians Agency,Temporary personnel services,11-Oct-2019 to 24-Dec-2019,"$34,570.00"
35607821072,CN3587574-A1,Department of Health,Temporary personnel services,29-Apr-2019 to 24-Apr-2020,"$111,424.17"
35607821072,CN3638818,Department of Foreign Affairs and Trade - Australian Aid Program,Business administration services,5-Aug-2019 to 30-Jun-2020,"$110,000.00"
35607821072,CN3638259,Department of Veterans' Affairs,Temporary personnel services,1-Jul-2019 to 30-Jun-2020,"$145,000.00"
35607821072,CN3587575-A1,Department of Health,Temporary personnel services,29-Apr-2019 to 24-Apr-2020,"$111,424.17"
35607821072,CN3588195-A1,National Health and Medical Research Council,Temporary personnel services,23-Apr-2019 to 30-Jun-2020,"$110,000.00"
35607821072,CN3635547,NDIS Quality and Safeguards Commission,Temporary personnel services,4-Nov-2019 to 30-Jun-2020,"$97,558.13"
35607821072,CN3635551,NDIS Quality and Safeguards Commission,Temporary personnel services,21-Nov-2019 to 30-Jun-2020,"$119,443.50"
35607821072,CN3636549,"Department of Education, Skills and Employment",Personnel recruitment,10-Oct-2019 to 10-Apr-2020,"$63,000.00"
35607821072,CN3636546,"Department of Education, Skills and Employment",Personnel recruitment,17-Sep-2019 to 30-Jun-2020,"$110,000.00"
35607821072,CN3593975-A1,Department of Social Services,Temporary personnel services,17-Jun-2019 to 31-Jan-2021,"$134,181.25"
35607821072,CN3588101-A1,National Health and Medical Research Council,Temporary personnel services,1-May-2019 to 31-Dec-2019,"$88,417.68"
35607821072,CN3635798,Department of Health,Personnel recruitment,22-Oct-2019 to 31-Jan-2020,"$35,000.00"
35607821072,CN3635615,National Indigenous Australians Agency,Temporary personnel services,10-Apr-2019 to 10-Oct-2019,"$40,852.81"
35607821072,CN3616346-A1,"Department of Education, Skills and Employment",Personnel recruitment,27-Jun-2019 to 31-Jan-2020,"$36,000.00"
35607821072,CN3634498,"Department of Agriculture, Water and the Environment",Temporary personnel services,8-Oct-2019 to 27-Mar-2020,"$75,000.00"
35607821072,CN3634466,Department of Health,Temporary personnel services,14-Oct-2019 to 25-Sep-2020,"$174,999.99"
35607821072,CN3634262,Department of Health,Temporary personnel services,14-Oct-2019 to 3-Feb-2020,"$48,487.15"
35607821072,CN3633421,Department of Foreign Affairs and Trade,Temporary personnel services,30-Sep-2019 to 31-Dec-2019,"$47,161.65"
35607821072,CN3632643,Department of Health,Temporary personnel services,8-Oct-2019 to 25-Jun-2020,"$116,236.32"
35607821072,CN3632316,Department of Defence,Temporary personnel services,1-Oct-2019 to 31-Oct-2020,"$199,700.00"
35607821072,CN3620393-A1,Attorney-General's Department,Temporary personnel services,2-Jul-2019 to 27-Sep-2019,"$28,177.00"
35607821072,CN3578137-A1,Australian Transaction Reports and Analysis Centre,Temporary personnel services,10-Apr-2019 to 24-Sep-2020,"$235,085.46"
35607821072,CN3631411,Australian Competition and Consumer Commission,Temporary personnel services,26-Aug-2019 to 29-Nov-2019,"$35,000.00"
35607821072,CN3630997,National Indigenous Australians Agency,Information technology consultation services,16-Sep-2019 to 30-Sep-2020,"$284,000.00"
35607821072,CN3630979,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,30-Sep-2019 to 31-Dec-2019,"$48,000.00"
35607821072,CN3618497-A1,"Department of Industry, Science, Energy and Resources",Human resources services,29-Jul-2019 to 31-Dec-2019,"$83,000.00"
35607821072,CN3626743-A1,National Indigenous Australians Agency,Personnel recruitment,6-Aug-2019 to 30-Jun-2020,"$88,400.00"
35607821072,CN3630343,Department of Health,Temporary personnel services,2-Oct-2019 to 30-Jun-2020,"$89,794.00"
35607821072,CN3630107,Australian Taxation Office,Temporary personnel services,30-Sep-2019 to 27-Sep-2020,"$57,142.80"
35607821072,CN3541623-A1,Department of the Prime Minister and Cabinet,Temporary personnel services,12-Sep-2018 to 12-Sep-2019,"$145,000.00"
35607821072,CN3629705,National Indigenous Australians Agency,Temporary personnel services,19-Aug-2019 to 19-Nov-2019,"$55,000.00"
35607821072,CN3629683,National Indigenous Australians Agency,Temporary personnel services,26-Aug-2019 to 25-Oct-2019,"$25,000.00"
35607821072,CN3629458,Department of Veterans' Affairs,Temporary personnel services,17-Jun-2019 to 31-Jan-2020,"$47,683.25"
35607821072,CN3629429,Department of Veterans' Affairs,Temporary personnel services,2-Sep-2019 to 31-Dec-2019,"$41,000.00"
35607821072,CN3629428,Department of Veterans' Affairs,Temporary personnel services,4-Sep-2019 to 20-Dec-2019,"$46,047.75"
35607821072,CN3629354,National Health and Medical Research Council,Temporary personnel services,14-Aug-2019 to 14-Feb-2020,"$80,000.00"
35607821072,CN3585955-A1,Australian Taxation Office,Computer programmers,23-Apr-2019 to 18-Oct-2020,"$400,514.40"
35607821072,CN3627426,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,30-Sep-2019 to 24-Dec-2019,"$28,000.00"
35607821072,CN3583366-A1,National Health and Medical Research Council,Temporary personnel services,1-Apr-2019 to 30-Sep-2020,"$195,000.00"
35607821072,CN3626415,Department of Veterans' Affairs,Temporary personnel services,1-Jul-2019 to 31-Dec-2019,"$52,000.00"
35607821072,CN3622034,Australian Transaction Reports and Analysis Centre,Personnel recruitment,16-Sep-2019 to 30-Jun-2020,"$120,405.20"
35607821072,CN3625956,Department of Foreign Affairs and Trade,Personnel recruitment,21-Aug-2019 to 30-Jun-2020,"$220,000.00"
35607821072,CN3518013-A3,Department of the Prime Minister and Cabinet,Information technology consultation services,1-Jul-2018 to 30-Jun-2020,"$1,459,289.04"
35607821072,CN3623867,Department of Social Services,Temporary personnel services,16-Sep-2019 to 13-Mar-2020,"$81,032.00"
35607821072,CN3624554-A1,Department of the Prime Minister and Cabinet,Temporary personnel services,3-Jun-2019 to 27-Oct-2019,"$72,849.42"
35607821072,CN3565880-A1,Department of Social Services,Temporary personnel services,30-Jan-2019 to 30-Sep-2019,"$102,510.00"
35607821072,CN3624582,Department of the Prime Minister and Cabinet,Temporary personnel services,5-Aug-2019 to 1-Nov-2019,"$30,500.00"
35607821072,CN3624533,Department of the Prime Minister and Cabinet,Temporary personnel services,28-Mar-2019 to 22-May-2019,"$25,000.00"
35607821072,CN3623287,Department of Foreign Affairs and Trade,Personnel recruitment,30-Sep-2019 to 31-Dec-2019,"$47,161.64"
35607821072,CN3621959,"Department of Education, Skills and Employment",Temporary personnel services,22-May-2019 to 30-Jun-2020,"$1,885,455.00"
35607821072,CN3621753,Department of Health,Temporary personnel services,16-Sep-2019 to 16-Jun-2020,"$121,549.98"
35607821072,CN3621723,Department of Foreign Affairs and Trade,Personnel recruitment,9-Jul-2019 to 30-Jun-2023,"$11,146,300.00"
35607821072,CN3575594-A1,National Health and Medical Research Council,Temporary personnel services,27-Feb-2019 to 27-Feb-2020,"$154,963.00"
35607821072,CN3621073,Services Australia,Temporary personnel services,29-Jul-2019 to 31-Jul-2020,"$140,379.82"
35607821072,CN3620926,Department of Health,Temporary personnel services,19-Aug-2019 to 24-Dec-2019,"$40,000.00"
35607821072,CN3620602,Department of the Prime Minister and Cabinet,Employment services,20-Jun-2019 to 30-Jun-2020,"$365,000.00"
35607821072,CN3620497,Department of Home Affairs,Personnel recruitment,8-Aug-2019 to 25-Nov-2019,"$66,000.00"
35607821072,CN3620357,Department of Defence,Business administration services,5-Aug-2019 to 29-Nov-2019,"$40,690.12"
35607821072,CN3537444-A1,Department of Foreign Affairs and Trade,Business administration services,31-Aug-2018 to 31-Aug-2020,"$150,000.02"
35607821072,CN3619206,NDIS Quality and Safeguards Commission,Temporary personnel services,23-Sep-2019 to 31-Dec-2019,"$40,138.20"
35607821072,CN3617854,Department of Health,Temporary personnel services,7-Aug-2019 to 7-Feb-2020,"$50,964.38"
35607821072,CN3570032-A1,"Department of Employment, Skills, Small and Family Business",Personnel recruitment,4-Feb-2019 to 14-Jun-2019,"$48,132.56"
35607821072,CN3616874,Department of Agriculture,Temporary personnel services,1-Aug-2019 to 13-Dec-2019,"$24,480.00"
35607821072,CN3572746-A1,National Health and Medical Research Council,Temporary personnel services,4-Feb-2019 to 2-Aug-2020,"$150,000.00"
35607821072,CN3573060-A1,National Health and Medical Research Council,Temporary personnel services,14-Feb-2019 to 14-Aug-2020,"$158,000.00"
35607821072,CN3615300,Department of Finance,Temporary personnel services,1-Jul-2019 to 1-Jan-2020,"$92,000.00"
35607821072,CN3615148,Department of Foreign Affairs and Trade,Temporary personnel services,31-Jul-2019 to 31-Mar-2020,"$109,989.00"
35607821072,CN3614103,Department of Health,Temporary personnel services,28-May-2019 to 31-Mar-2020,"$166,280.00"
35607821072,CN3613738,Department of Health,Temporary personnel services,25-Jul-2019 to 30-Jun-2020,"$129,694.13"
35607821072,CN3613619,Department of Health,Temporary personnel services,25-Jul-2019 to 24-Dec-2019,"$69,836.58"
35607821072,CN3564496-A1,Department of the Prime Minister and Cabinet,Temporary personnel services,2-Jan-2019 to 30-Jun-2020,"$504,355.00"
35607821072,CN3543881-A2,Department of the Prime Minister and Cabinet,Temporary personnel services,26-Sep-2018 to 30-Jun-2020,"$490,518.00"
35607821072,CN3612185,Department of Defence,Editorial and support services,1-Jul-2019 to 5-Jun-2020,"$104,533.00"
35607821072,CN3572857-A1,Services Australia,Temporary personnel services,11-Feb-2019 to 31-Dec-2019,"$111,589.60"
35607821072,CN3465893-A2,Department of Foreign Affairs and Trade,Personnel recruitment,18-Nov-2017 to 30-Nov-2019,"$398,613.60"
35607821072,CN3610449,Department of Veterans' Affairs,Temporary personnel services,1-Jul-2019 to 31-Dec-2019,"$65,000.00"
35607821072,CN3582591-A1,Department of Defence,Temporary personnel services,1-Apr-2019 to 29-Nov-2019,"$79,200.00"
35607821072,CN3609790,Department of the Treasury,Personnel recruitment,9-Jul-2019 to 31-Jul-2019,"$13,750.00"
35607821072,CN3609441,Department of Health,Temporary personnel services,8-Jul-2019 to 4-Oct-2019,"$42,369.12"
35607821072,CN3609440,Department of Health,Temporary personnel services,8-Jul-2019 to 30-Jun-2020,"$116,532.57"
35607821072,CN3608977,Department of the Prime Minister and Cabinet,Job evaluation services,3-Jun-2019 to 27-Sep-2019,"$72,849.42"
35607821072,CN3608768,Department of Defence,Temporary personnel services,1-Jul-2019 to 30-Jun-2020,"$670,226.00"
35607821072,CN3577933-A1,Department of the Prime Minister and Cabinet,Temporary personnel services,18-Mar-2019 to 31-Dec-2019,"$285,360.00"
35607821072,CN3479408-A2,Department of the Prime Minister and Cabinet,Computer programmers,15-Jan-2018 to 30-Jun-2020,"$893,932.00"
35607821072,CN3569060-A1,Department of Health,Temporary personnel services,1-Feb-2019 to 30-Jun-2020,"$198,213.84"
35607821072,CN3567074-A1,Department of Health,Temporary personnel services,21-Jan-2019 to 30-Jun-2020,"$237,456.45"
35607821072,CN3565863-A1,Department of Health,Temporary personnel services,16-Jan-2019 to 30-Jun-2020,"$240,913.22"
35607821072,CN3608174,Department of Health,Temporary personnel services,1-Jul-2019 to 31-Jan-2020,"$59,526.39"
35607821072,CN3608172,Department of Health,Temporary personnel services,1-Jul-2019 to 30-Jun-2020,"$111,401.98"
35607821072,CN3608111,Department of Veterans' Affairs,Temporary personnel services,17-Jun-2019 to 30-Sep-2019,"$25,000.00"
35607821072,CN3608065,Department of Veterans' Affairs,Temporary personnel services,1-Jul-2019 to 31-Dec-2019,"$105,000.00"
35607821072,CN3605974,"Department of Education, Skills and Employment",Information technology consultation services,1-Jul-2019 to 30-Jun-2020,"$279,417.60"
35607821072,CN3605702,Department of Veterans' Affairs,Temporary personnel services,4-Jul-2019 to 30-Jun-2020,"$345,000.00"
35607821072,CN3605664,Department of Veterans' Affairs,Computer services,1-Jul-2019 to 31-Dec-2019,"$57,400.20"
